nd,gisid,mean_p,std_p,max_p,min_p
NODE_709220360775000,700000614619102,0.09657011086226204,0.07104842144184956,0.398034,0.022365
NODE_709440220306300,700000136313402,4.9317501869857896e-05,1.4270900502926174e-05,0.00045,0.0
NODE_709220360899100,700000060878602,0.19887898320268757,0.0670553801397392,0.350154,0.060984
NODE_709220360898400,700000060878502,0.1413777144456887,0.05224186443311106,0.29918700000000004,0.040761
NODE_709440285551900,700000079134602,0.0737089182530795,0.04103091774539246,0.182385,0.010458
NODE_709220360743300,709220266848000,0.02796666168782674,0.011263303775404993,0.08816,0.00816
NODE_709220352652700,700000059192402,0.22820019446522063,0.19636178855406727,0.6071599999999999,0.018
NODE_709220352678900,700000060809402,0.2498409417040359,0.16560869225192631,0.67892,0.02564
NODE_709220352678600,700000060809002,0.24984079035874437,0.1656087890007708,0.678888,0.025641
NODE_709220352651900,700000059183602,0.22820041136873598,0.19636146937542007,0.6072,0.018000000000000002
NODE_709440220161200,700000059161102,0.13729682418812994,0.13196964685800883,0.446985,0.006363
NODE_709440220160800,700000059161002,0.1532684412094065,0.11993419823240854,0.37957500000000005,0.008693999999999999
NODE_709440203978600,700000059348602,0.1433274804031355,0.11108357755166891,0.3568,0.028079999999999997
NODE_709440203981000,700000059348102,0.04231626726390444,0.029963192761956404,0.1168,0.002
NODE_709220369971100,700000118306002,0.12730420351008215,0.030832146356261244,0.23221799999999998,0.060417
NODE_709220376061000,709220279890600,0.11820764749813295,0.05249549888732297,0.25192,0.04072
NODE_709440154945200,709440154948200,0.023267430918595962,0.015681724399320442,0.05904000000000001,0.0012
NODE_709220369994100,700000400618302,0.12516978275475923,0.024995900618969186,0.208593,0.057393
NODE_709440289039800,709440289039000,0.008124351886440047,0.0072663535419704795,0.02047,0.00124
NODE_709220387085200,709220171612200,0.00869650858849888,0.008266747130930478,0.02174,0.0014
NODE_709220370005400,700000615446402,0.25990384167289016,0.058680456485970645,0.45309600000000005,0.11825100000000001
NODE_709220376712000,700000625969002,0.09823035100821509,0.0459665045363092,0.22640000000000005,0.0
NODE_709220376711100,700000625963802,0.09823035100821509,0.0459665045363092,0.22640000000000005,0.0
NODE_709220369953700,700000076910302,0.17475069802164983,0.045154609937181955,0.35608,0.08368
NODE_709220370039900,700000615450202,0.04533971578160059,0.024826206600090772,0.11198000000000002,0.008060000000000001
NODE_709220275695200,709220276669800,0.059172337565347274,0.01371693239320408,0.10759999999999997,0.0
NODE_709220380952800,709220381101700,0.16667367438386857,0.03914287466828411,0.2986,0.0
NODE_709440133563400,700000449381702,0.009222935026138909,0.0056095632405722354,0.02605,0.00398
NODE_709440133480600,709220286263800,0.009829282779230484,0.004658254957195796,0.022719999999999997,0.00109
NODE_709440134872800,709220323214500,0.23670655339805824,0.10348798300770631,0.50715,0.06945
NODE_709220380977400,709220381102700,0.17114725643896977,0.041465045778457416,0.31809999999999994,0.0
NODE_709440133571300,700000839029102,0.01132737243182667,0.0057036768054281725,0.039832,3.2e-05
NODE_709440134525400,709220323231200,0.2367060492905153,0.10348781984962672,0.50712,0.06944
NODE_709220380976900,709220381104700,0.08764228614120284,0.01869716625221015,0.1741,0.0
NODE_709220382024300,709220381332400,0.07465389432412248,0.04093222261717752,0.234612,0.0019529999999999999
NODE_709440133726200,700000612376102,0.23018350130645765,0.04389394923246778,0.39149999999999996,0.1207
NODE_709220380977200,709220381103700,0.09727908887229278,0.01859705883471292,0.1426,0.0
NODE_709220380953600,709220381031700,0.10913125466766245,0.02701062045707943,0.20550000000000002,0.0
NODE_709440133727000,700000612378902,0.09292783874580066,0.01934198496650454,0.16784000000000002,0.04208
NODE_709220382023900,709220381324900,0.07465302464525765,0.040931183217922204,0.2346,0.002
NODE_709440187335000,709220276669100,0.10794397311426437,0.024639928965239578,0.186,0.0
NODE_709440208675600,709440208671400,0.020588262910798124,0.00628131447190475,0.049,0.0
NODE_709440134214600,700000121576902,1.6969696969696969e-06,1.0201388038381608e-05,6.3e-05,0.0
NODE_709440134547200,700000121572402,0.23670672647498134,0.10348781152472238,0.50715,0.06945749999999999
NODE_700000396906003,700000108286902,0.020574428678117998,0.006720806693643808,0.04592,0.00528
NODE_709440214493000,709440214492100,0.19188643193717275,0.05790906241405842,0.362187,0.07490700000000002
NODE_709440204127500,709440204125700,1.9505612884834664,0.5838068819811628,3.582,0.52675
NODE_709220375461100,709220290707000,0.014864105538922158,0.004849836815089569,0.029049999999999996,0.0037400000000000003
NODE_709220374172100,709220214436300,0.020331455904334828,0.00906645868328009,0.06064,0.006416
NODE_709220373560600,700000511791602,0.017007733383121736,0.006527236981715798,0.04047,0.00518
NODE_709440205977000,709440205976200,0.058069798387096784,0.10225625268447294,0.44936,0.00408
NODE_709220377277900,709220261126000,0.049589797752809,0.015165910251432643,0.09868,0.01588
NODE_709220375677400,709220285089500,0.012845234345706787,0.002440934890361677,0.02096,0.00544
NODE_709440204125500,709440204124700,1.9505605473204104,0.5838076142385386,3.582,0.5268
NODE_709220375501500,709220319445000,3.6816143497757842e-06,8.50268204911924e-06,3.3e-05,0.0
NODE_709220375787200,700000875185802,0.04180227187733732,0.018484330952679352,0.12057499999999999,0.009000000000000001
NODE_709220375676800,709220285088500,0.012845234345706787,0.002440934890361677,0.02096,0.00544
NODE_709440237430000,709440237429300,0.050856493752366526,0.011846915771948048,0.0932,0.0004
NODE_709220373601200,700000076156002,0.22939392881228923,0.057257501807759174,0.40042800000000006,0.083349
NODE_709440199351400,709440199345900,0.07164977976857036,0.07045025081639793,0.4824,0.0016
NODE_709440199490700,709440199488400,0.0971619212098581,0.023768257654357743,0.19112499999999996,0.04575
NODE_709440153418900,709220163039700,0.000396497005988024,0.00015240653330812653,0.002432,0.00032
NODE_709440199303900,709440199269700,0.4886440014930945,0.24314328504853097,0.84,0.10704000000000001
NODE_709220387198600,709220387201100,0.022981438177063874,0.013998721318968756,0.06652,0.00464
NODE_709220387161100,709220327906200,0.02563378971962617,0.025617728217724497,0.0584125,0.0016875000000000002
NODE_709440218379400,709440218378200,0.024429648991784916,0.008828069427300812,0.0688,-0.0059
NODE_709440218482200,709440218477900,0.026698842419716207,0.012069433454460704,0.10375,-0.011625000000000002
NODE_709440218259400,709440218258800,0.0025866068088290315,7.269544108278939e-05,0.0032,0.0024
NODE_709440218481800,709440218476200,0.004295675776862597,0.0021336041982090463,0.01325,0.002
NODE_709440218522400,709440218516800,0.03478980582524272,0.016964431045409244,0.09630000000000001,0.0015
NODE_709440218502500,709440218498200,0.013407766990291264,0.007826616141513372,0.045599999999999995,0.0026
NODE_709440218522800,709440218518500,0.030975392083644512,0.011078120877362051,0.07400000000000001,0.009300000000000001
NODE_709220370248300,709220334380800,0.24890322881672264,0.29831033028572695,1.89725,0.0055
NODE_709220370247500,709220334375000,0.24890322881672264,0.29831033028572695,1.89725,0.0055
NODE_709220370249900,709220334393400,0.24890322881672264,0.29831033028572695,1.89725,0.0055
NODE_709220370249100,709220334387100,0.24890322881672264,0.29831033028572695,1.89725,0.0055
NODE_709220357586900,700000889342702,1.3673663149047441,0.08543980199134625,1.544125,1.0455
NODE_709220220120400,709220282189500,0.037648812546676624,0.02781277906156347,0.11120000000000002,0.008
NODE_709220360028900,700000253570402,0.08364781478715459,0.049741305049247474,0.225603,0.008379000000000001
NODE_709220220132200,709220252928800,0.12519151418969376,0.08636555646275322,0.33225,0.021875000000000002
NODE_709220220095500,709220252928100,0.3061551325121314,0.1716212266141449,0.6406999999999999,0.0415
NODE_709220357587200,700000061314902,1.3673668027642887,0.08543860404400337,1.54413,1.045485
NODE_709220360019800,700000135713502,0.4098576427771556,0.19117036851223043,0.738875,0.031625
NODE_709220402655700,709220238771100,0.15454044062733382,0.03194738910507909,0.2627,0.0
NODE_709220402188100,709440177259100,0.13958560656961552,0.04411437640833132,0.32439999999999997,0.0
NODE_709220402954600,700000546906102,0.6986478088401965,0.5390938622355954,1.336,0.00475
NODE_709220402284300,700000659105902,0.002020014936519791,4.907511948494278e-05,0.0024,0.0018
NODE_709220402231700,700000541644802,0.6986478088401965,0.5390938622355954,1.336,0.00475
NODE_709220402253300,700000544442602,0.0598558555431131,0.015522413695321797,0.11516400000000002,0.0
NODE_709220402343700,700000878300402,0.36576618309070547,0.27137736790256173,0.7245,0.0019529999999999999
NODE_709220402232300,700000541646402,0.03955556376594149,0.012907456373987922,0.09242099999999999,0.001701
NODE_709220402212900,700000527626802,0.020938536221060497,0.010600972570848603,0.06196,0.0
NODE_709220402253600,700000544442802,0.040336767077267646,0.008814867131848866,0.072702,0.0
NODE_709220402212600,700000527627102,0.0035771254199328108,0.0016076041725037356,0.012411,0.0
NODE_709220402172600,709220321226500,0.020082542942494397,0.005328306552922156,0.029100000000000004,0.00318
NODE_709220402343100,700000076509802,0.3657660694288914,0.2713749875003556,0.7245,0.002
NODE_709220370027900,709220289863400,0.17355442659693684,0.17460896189488037,0.8976000000000001,-0.0189
NODE_709220370028700,709220289864400,0.17355442659693684,0.17460896189488037,0.8976000000000001,-0.0189
NODE_709440136841800,709440136580800,0.002575713218820015,0.00021588572129477822,0.0041600000000000005,0.0
NODE_709440136509600,709440136505300,0.0025778566094100076,0.0002165613588936455,0.004125,0.0
NODE_709440136839700,709440136838200,0.0025773898431665425,0.00022343838606197935,0.00425,0.0
NODE_709440136847000,709440136508700,0.0025778566094100076,0.0002165613588936455,0.004125,0.0
NODE_709220384639800,700000894044502,0.18394795072788353,0.03682741061100058,0.27848,0.08792
NODE_709220384640500,700000894046602,0.17621344286781176,0.030693552690854116,0.28912,0.09295999999999999
NODE_709220384658200,700000894058602,0.20322527259148618,0.040161955484535404,0.30504000000000003,0.10016000000000001
NODE_709220384659200,700000894061902,0.1470190589992532,0.021258991121046896,0.23712,0.0852
NODE_709220382095500,700000063177002,0.04025995145631068,0.016963216674479677,0.08585000000000001,0.00015
NODE_709220382093700,700000063176902,0.04025995145631068,0.016963216674479677,0.08585000000000001,0.00015
NODE_709220382184400,700000063176802,0.03749893617021277,0.01356985506460059,0.104575,0.0166
NODE_709220382184100,700000063176702,0.03749893617021277,0.01356985506460059,0.104575,0.0166
NODE_709220382183800,700000063176602,0.03749893617021277,0.01356985506460059,0.104575,0.0166
NODE_709220382159700,700000107283602,0.06479394844975718,0.013907188917042946,0.14865,0.031400000000000004
NODE_709220382083500,700000639650702,0.003925201643017177,0.004130287123040856,0.01014,0.0005
NODE_709220385829900,700000840077102,0.002588694921583271,0.007826189733621232,0.029137499999999997,0.0001125
NODE_709220385830100,700000840072302,0.002588694921583271,0.007826189733621232,0.029137499999999997,0.0001125
NODE_709220227235300,700000894733502,0.26967836448598126,0.11825058310519818,0.5077499999999999,0.07724999999999999
NODE_709440153224600,700000894737102,0.1582418812989922,0.03170408337278785,0.2591,0.084
NODE_709440153224200,700000894736902,0.24935222263728057,0.05902050205993099,0.4738,0.1282
NODE_709440153117000,700000870330802,0.058041073963391844,0.010604121964713036,0.09409050000000001,0.0259245
NODE_709440140895900,709440140899600,0.20760956011949216,0.06365071084129462,0.419139,0.077553
NODE_709440153039000,700000122674802,0.1577575263157895,0.04388462806805314,0.310212,0.069111
NODE_709220345919000,709220221516600,1.5980401792382377,0.12294624801777747,2.0364,1.2468000000000001
NODE_709220345920200,700000061641402,1.5980407468259898,0.12294710313761523,2.0364799999999996,1.2468800000000002
NODE_709220345918400,700000061641202,1.5980407468259898,0.12294710313761523,2.0364799999999996,1.2468800000000002
NODE_709440152392100,700000061591002,0.2093038648244959,0.1545970201713859,0.62775,0.03525
NODE_709440152390100,700000061588002,0.19699640455734033,0.15784461963136115,0.56475,0.037375000000000005
NODE_709440152392400,700000061587502,0.2753701471189211,0.246246433098586,0.8224999999999999,0.032124999999999994
NODE_709440152387700,700000061586702,0.3416687359970127,0.22234607972074089,0.8523749999999999,0.086375
NODE_709220366640100,709220282482000,0.007507867015315652,0.004026058148548319,0.01696,0.00216
NODE_709220366887200,700000534415302,0.402545546845838,0.07402400150993019,0.6083200000000001,0.14552
NODE_709440237974000,709440237972400,0.17342108754208752,0.042783050569101796,0.283185,0.037674000000000006
NODE_709220366684000,700000703660702,0.10876634565136245,0.013835389536657096,0.15744,0.00976
NODE_709220366682500,700000703660502,0.10876652519596865,0.013835255564597755,0.157437,0.009765000000000001
NODE_709440259855700,709440241809200,0.2818716392830471,0.07084296916273439,0.463,0.09725000000000002
NODE_709220366850500,700000639662002,0.008468101344788941,0.009413524602146766,0.0236817,0.0007119
NODE_709220366828900,700000066776102,0.036445723821989524,0.014677273427842195,0.11245500000000001,0.0
NODE_709220321685200,700000681916002,0.5555245390070922,0.12689659114144095,0.9672000000000001,0.0984
NODE_709220321728800,700000158542802,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220321769500,700000155166802,0.5555252989921612,0.12689480561295144,0.967176,0.09840600000000001
NODE_709220110673200,700000116132202,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220110672500,700000116131802,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220110677300,700000112458402,0.555525463605823,0.12689462231614534,0.9672075,0.09840600000000001
NODE_709220321781000,700000112456202,0.555525463605823,0.12689462231614534,0.9672075,0.09840600000000001
NODE_709220146297900,700000088674002,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220352771400,700000363303202,0.02505563643150429,0.01909718228250959,0.08025,0.0037
NODE_709220352771100,700000363258802,0.05834628315278297,0.03446341068731164,0.1502,0.01045
NODE_709440187856700,700000060826402,0.008429144564811355,0.006085171313790713,0.06670000000000001,0.00147
NODE_709220352832600,700000060819202,0.2479666465256798,0.054889532286202726,0.37856,0.11552
NODE_709440203317300,700000060812802,0.058784770436730124,0.036438691577104054,0.17344,0.004
NODE_709440203316900,700000114210602,0.058784770436730124,0.036438691577104054,0.17344,0.004
NODE_709440191014500,700000060875602,0.08406748786860768,0.0497926900458191,0.19263999999999998,0.01208
NODE_709440191013500,700000060875502,0.060526601941747575,0.024066656843837388,0.12496,0.010320000000000001
NODE_709220352857400,700000060860302,0.18287602688573562,0.08882653345199013,0.53464,-0.09856000000000001
NODE_709220352858200,700000060859702,0.2055370212765957,0.09162420879156491,0.57392,0.01656
NODE_709440148423600,700000064878602,1.9836044699514743,0.7259286275462659,3.37125,0.62875
NODE_709220366223800,709220116928500,0.15765968645016798,0.1275983249948833,0.7062,0.0015
NODE_709220366223100,709220116927500,0.15765968645016798,0.1275983249948833,0.7062,0.0015
NODE_709440199534200,709440199527900,0.09826325121313922,0.03460084289851193,0.226125,0.03725
NODE_709440199298000,709440199296200,0.48864464352370285,0.24314337572267364,0.84,0.107
NODE_709220377440300,700000627444602,0.7254586412840613,0.4423377381419778,1.2933000000000001,0.10289999999999999
NODE_709220377423100,700000627335402,0.3149098917506532,0.07933467840648138,0.5345,0.1522
NODE_709220377437400,700000627456002,0.7254586412840613,0.4423377381419778,1.2933000000000001,0.10289999999999999
NODE_709220377440900,700000627400302,0.7254586412840613,0.4423377381419778,1.2933000000000001,0.10289999999999999
NODE_709220377435700,700000627456302,0.14984151718983557,0.05805484592600059,0.28809999999999997,0.053399999999999996
NODE_709220377422400,700000627335302,0.2779723404255319,0.06909467539143607,0.511,0.13119999999999998
NODE_709220349662500,700000086833402,0.13562074309185962,0.06842372928765757,0.3433,0.02915
NODE_709220349641100,700000062201402,0.10549896743222892,0.04834025666220608,0.2234925,0.030743999999999997
NODE_709220349641400,700000062201202,0.1702310871028037,0.07791051053835618,0.4913369999999999,0.04643100000000001
NODE_709440293933300,700000061466202,0.08573105636431505,0.08215645704354076,0.3403,0.0175
NODE_709440293946400,700000061466102,,,,
NODE_709440221816000,700000061458202,0.02965444568868981,0.00930352100672693,0.055219500000000005,0.004788000000000001
NODE_709440221816100,700000061458102,0.02965444568868981,0.00930352100672693,0.055219500000000005,0.004788000000000001
NODE_709220348777600,709220279644100,0.4993562336692796,0.1473220050644599,0.899,0.030350000000000002
NODE_709220388594100,709220387477900,0.01534571769977595,0.0032226912088788805,0.026175999999999998,0.007888
NODE_709220387433400,709220337803600,0.01697915938783128,0.009881104553969434,0.031232,0.001424
NODE_709220348785900,709220279643100,0.499355938783128,0.14732321601373477,0.89904,0.030320000000000003
NODE_709220387443900,700000088743202,0.01534571769977595,0.0032226912088788805,0.026175999999999998,0.007888
NODE_709220348894400,700000061768202,0.11647771108622623,0.03679673154298619,0.21924,0.011529
NODE_709220348894100,700000061768102,0.11647771108622623,0.03679673154298619,0.21924,0.011529
NODE_700000378110603,700000190294702,0.5555245390070922,0.12689659114144095,0.9672000000000001,0.0984
NODE_709220110120400,700000089607702,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220110114000,700000089342702,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220110114600,700000089342602,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220109548900,700000087936502,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220109547500,700000087936202,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220349672300,700000901277802,0.09048928704740572,0.057363460437199865,0.26576,0.02
NODE_709220349476700,709220240543200,0.00455122068707991,0.005680930681675448,0.038808,0.00018899999999999999
NODE_709220349466500,709220240512000,0.01697848823309675,0.01393304806609585,0.067284,0.000504
NODE_709440298538200,700000524725302,0.23200994772218073,0.15735609664218356,0.578,0.01736
NODE_709220349683300,700000901243602,0.09048810190369541,0.057362912365382296,0.26575,0.02
NODE_709220349684500,709220319776100,0.09048928704740572,0.057363460437199865,0.26576,0.02
NODE_709440157707400,700000141072602,0.2327390817469205,0.05316142107644159,0.4269,0.1186
NODE_709440157532600,709220332387700,0.0664373128742515,0.08070310061723099,0.342,0.004200000000000001
NODE_709440196444000,709440196442100,0.09261263069454817,0.025240512940821653,0.17150000000000004,0.0365
NODE_709440196431700,709440196427400,0.10346643950709485,0.024851067631597248,0.22287499999999996,0.05175
NODE_709440157463700,700000897733602,0.12007751961150541,0.0378810855438029,0.22544,0.04992
NODE_709440196904400,709440196882000,0.06465543203883496,0.021965349667206847,0.157122,0.011403
NODE_709440196916500,709440196913200,0.06465543203883496,0.021965349667206847,0.157122,0.011403
NODE_709440202779400,709220276989600,0.49508798803290943,0.28923200568363,1.60912,0.011359999999999999
NODE_709440157533400,709220332388700,0.06643631736526945,0.0807035969282392,0.342,0.0041600000000000005
NODE_709440202779300,709220276987900,0.49508798803290943,0.28923200568363,1.60912,0.011359999999999999
NODE_709440157433400,700000089854902,0.12317538340542666,0.04730016259164838,0.239,0.0279
NODE_709220235023800,700000598842102,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220235037700,700000540461002,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220235082900,700000194315802,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220235078600,700000194309202,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220234195800,700000824117602,0.5555256438969766,0.12689432259520045,0.9672000000000001,0.09839999999999999
NODE_709220234814200,700000172252202,0.5555245390070922,0.12689659114144095,0.9672000000000001,0.0984
NODE_709220234829900,700000172195102,0.5555245390070922,0.12689659114144095,0.9672000000000001,0.0984
NODE_709220234960600,700000087855702,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709440061256600,700000161287302,0.005690451661067563,0.004793762792035812,0.026831999999999998,0.00112
NODE_709440060919000,700000061286302,0.019227488793425476,0.0049048770005165,0.037375,0.0046125
NODE_709440260234000,700000061273202,0.45328369483919223,0.20105527028494158,0.8514,0.1308
NODE_709440256998400,700000061272302,0.11636111780104712,0.08570352575232863,0.25830000000000003,0.014048999999999999
NODE_709440298586500,700000116313802,0.2897618091859597,0.06501759638953523,0.48349999999999993,0.15425
NODE_709440204187300,700000599383402,0.028096960418222554,0.006821480866861748,0.05458,0.00013000000000000002
NODE_709440061176400,709220285853900,0.04192897082228116,0.031010721014353742,0.12354299999999999,0.001008
NODE_709440173453000,709440173438200,0.09309626875699888,0.017545921261210285,0.1449,0.046808999999999996
NODE_709440061228700,700000633648502,0.07321338409854423,0.017782055877693163,0.174006,0.030492
NODE_709440057829700,700000626892702,0.16293213885778274,0.1323239249204942,0.4368,0.0024
NODE_709440140763200,709440140762400,0.049409855489171026,0.06893361669630735,0.35689499999999996,0.010898999999999999
NODE_709440061039000,709220307936100,0.06435947368421052,0.01570143655887799,0.112644,0.029547000000000004
NODE_709440248035700,709440256124100,0.055936790123456794,0.01546012011065936,0.1144,0.0292
NODE_709440061046100,709220307936800,0.12824073096851332,0.032323937951825706,0.24462899999999999,0.05222699999999999
NODE_709440172444400,709220239988900,0.17052746104629282,0.05150679577812914,0.32476499999999997,0.06766199999999999
NODE_709440060878800,700000403638002,0.31635099065420563,0.19986032933878767,0.6723,0.0665
NODE_709220313846000,709220313849500,0.013071354983202688,0.006995689267515864,0.045200000000000004,0.00136
NODE_709220397639900,709220281705900,0.10994278462112728,0.023952892363690224,0.20303999999999997,0.05135999999999999
NODE_709220397649800,709220295742100,0.2148737166853303,0.04073165812241176,0.353808,0.11642399999999999
NODE_709220085001800,700000549889902,0.045474571108622616,0.038057665569903046,0.1444905,0.009387000000000001
NODE_709220397617900,709220338364500,0.004509120940649496,0.0013003209279306206,0.010584,0.001575
NODE_709220398185100,709220313876300,0.03657466190833959,0.014611126070665515,0.127,0.013750000000000002
NODE_709220397582100,700000658759702,0.20864214259051883,0.07198188950539444,0.4413,0.0864
NODE_709220398197800,709220065160700,0.07508948600223964,0.0389999855556513,0.215964,0.018143999999999997
NODE_709220397666800,700000120411502,0.227880241881299,0.06288822892062898,0.4407479999999999,0.109872
NODE_709220397965800,709220334731300,0.03946744377811094,0.013331228386993235,0.08684,0.012539999999999999
NODE_709220399640800,700000653134702,0.03635323122898767,0.029266666865961178,0.2109,0.0049
NODE_709220398173000,709220313893600,0.08882645669291339,0.026990576969883346,0.17384,0.036719999999999996
NODE_709220397996900,700000078318502,0.2532338969764838,0.03847241303137736,0.37535399999999997,0.12297599999999999
NODE_709440219967900,700000058910402,0.02505779768570362,0.009090949947658855,0.0788,0.010199999999999999
NODE_709220264003900,709220263997400,0.10960877520537715,0.01919649240878138,0.1729,0.0525
NODE_709440194412900,709440194418100,0.16273848450914521,0.037392761348785074,0.2692,0.06168
NODE_709220264005500,709220263998800,0.2049921911160881,0.06168846194069616,0.38712,0.08752
NODE_709220264023200,709220264025000,0.07338882242990655,0.029399782203937973,0.198,0.0241
NODE_709440216062600,709440216065600,0.04215537490664675,0.011560936003645472,0.089334,0.019152000000000002
NODE_709440204257900,709220282913100,0.10125443822321761,0.021823357357121785,0.18663999999999997,0.04624
NODE_709440120504200,700000058908302,0.0982631799476244,0.05878060071123779,0.31724,0.02244
NODE_709440135819100,700000843619702,0.10607833894500561,0.023962642424624266,0.18359999999999999,0.0495
NODE_709440135779300,700000612657502,0.22111151623740202,0.045263543925170194,0.40212899999999996,0.108423
NODE_709440135681900,709220332591100,0.061744421209858104,0.015798426873886252,0.13248,0.00108
NODE_709440135779100,700000612660202,0.22111151623740202,0.045263543925170194,0.40212899999999996,0.108423
NODE_709440212791900,700000063145002,0.1969422976011994,0.04494838886849178,0.31345,0.0
NODE_709440135329200,700000062773602,0.22992945498692566,0.07349367423086223,0.41895000000000004,0.065016
NODE_709440135329300,700000062773502,0.22992945498692566,0.07349367423086223,0.41895000000000004,0.065016
NODE_709440236396100,700000062706502,0.05861862584017924,0.003279851882132883,0.07244,0.04
NODE_709440135240000,700000062632202,0.09029103396789845,0.10389886591560868,0.4961600000000001,0.02088
NODE_709440135239800,700000062631302,0.09029094624860023,0.10389884480415501,0.496125,0.020916
NODE_709440135818900,700000062625902,0.10607833894500561,0.023962642424624266,0.18359999999999999,0.0495
NODE_709220233114000,700000602448402,0.5555259425158642,0.1268956067829614,0.9672499999999998,0.09837500000000002
NODE_709220384011500,700000461070802,0.003966829040686824,0.00391755458893927,0.012164999999999999,0.000195
NODE_709220233100500,700000596291902,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220232893100,700000598648202,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220383636100,700000547196702,0.04994105711086226,0.01309377437219806,0.10199700000000002,0.0
NODE_709220383636400,700000547196902,0.03944733594624859,0.010704332580601864,0.084546,0.018081
NODE_709220383652000,700000549402102,0.030506156774916013,0.007422280359041489,0.06659100000000001,0.014363999999999998
NODE_709220384023600,700000524970502,0.003966829040686824,0.00391755458893927,0.012164999999999999,0.000195
NODE_709220150261200,700000606903402,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220112236300,700000849920802,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220233098200,700000596291802,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220383800400,709220239801600,0.03771469550304878,0.006019743023334717,0.051597000000000004,0.00037799999999999997
NODE_709220383651700,700000549404302,0.01819608439133682,0.004830886195904065,0.042714,0.0
NODE_709220383839900,709440289158100,0.08851183277342291,0.02275512110619358,0.16576,0.0
NODE_709220383852500,709440195503300,0.050776707726763716,0.015298695412198277,0.11216,0.022
NODE_709220383990300,709220328527200,0.003966857969391564,0.003917542362400838,0.0121625,0.0002
NODE_709220330331100,709220330331300,0.0787077267637178,0.039312582047801435,0.2544,0.00552
NODE_709220383980000,700000460695402,0.003966829040686824,0.00391755458893927,0.012164999999999999,0.000195
NODE_709220383550300,709220231740300,0.008127294765840221,0.0008244982296040854,0.01,0.0056240000000000005
NODE_709220383824600,700000199563602,0.013422480403135498,0.005292626991957533,0.045486,0.004409999999999999
NODE_709220265879400,700000824069802,0.5555256438969766,0.12689432259520045,0.9672000000000001,0.09839999999999999
NODE_709220110739500,700000112973802,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220110687600,700000091118002,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220110694300,700000089523002,0.5555256438969765,0.12689432259520048,0.9672000000000001,0.0984
NODE_709220383593500,700000088004602,0.05815129394166044,0.020396393207217665,0.13904,0.0
NODE_709440221790700,700000087954802,0.03672265870052278,0.018448136741227566,0.19616,0.0
NODE_709220113849400,700000076289402,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220113801500,700000076286302,0.5555256438969765,0.12689432259520045,0.9672,0.0984
NODE_709220398053700,700000061554502,0.38914229189996274,0.08167318294227446,0.5597,0.174
NODE_709220398053500,700000061554402,0.28736473711725163,0.058552713511140685,0.5116860000000001,0.15875999999999998
NODE_709220397992400,700000062998602,0.3974986935423666,0.08497523649276019,0.6155,0.166125
NODE_709220397992800,700000062998402,0.33311538820455394,0.18580075056889972,0.901125,0.09025
NODE_709440273737700,700000062385102,0.1345883256161314,0.02929197117534669,0.22629600000000002,0.05821199999999999
NODE_709220398244900,709220239149000,0.11625571908853194,0.1094463364174861,0.54632,0.03512
NODE_709220398264300,709220320209100,0.23868222471071293,0.05218281644675219,0.41303999999999996,0.11599999999999999
NODE_709220398244200,709220239148000,0.11625571908853194,0.1094463364174861,0.54632,0.03512
NODE_709220398092400,709220315302200,0.18765931665421956,0.05234448537753978,0.30219999999999997,0.06835
NODE_709220398264400,709220320208100,0.23868222471071293,0.05218281644675219,0.41303999999999996,0.11599999999999999
NODE_709220377635500,700000678920602,1.160295654219567,0.23654201812751693,1.9303830000000002,-0.225603
NODE_709220377606100,700000678886002,1.1602970575056013,0.2365403744476249,1.9304000000000001,-0.22559999999999997
NODE_709220377607300,700000678886402,1.1602970575056013,0.2365403744476249,1.9304000000000001,-0.22559999999999997
NODE_709220377775800,700000678935602,1.160296163181479,0.23654168479048146,1.930375,-0.225625
